tanggal,lokasi,pm25,aqi,kategori,temperatur,curah_hujan,jarak_pandang,kecepatan_angin
2020-04-16,Jakarta Selatan,36.9,104.4,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,2.5
2020-04-16,Jakarta Pusat,20.55,68.8,Sedang,29.56,0.0,4.0,2.5
2020-04-17,Jakarta Pusat,45.9,126.6,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,2.5
2020-04-17,Jakarta Selatan,29.7,88.0,Sedang,29.28,0.0,4.0,2.5
2020-04-18,Jakarta Selatan,52.65,143.2,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,2.7
2020-04-18,Jakarta Pusat,37.2,105.2,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,2.7
2020-04-19,Jakarta Selatan,65.9,156.4,Tidak Sehat,30.28,0.0,4.0,4.1
2020-04-19,Jakarta Pusat,50.3,137.4,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,4.0,4.1
2020-04-20,Jakarta Pusat,28.6,85.7,Sedang,30.28,0.0,3.9,3.4
2020-04-20,Jakarta Selatan,45.1,124.6,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,3.9,3.4
2020-04-21,Jakarta Selatan,40.35,112.9,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.0,2.5
2020-04-21,Jakarta Pusat,52.95,144.0,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.0,2.5
2020-04-22,Jakarta Pusat,33.95,97.0,Sedang,30.5,0.0,4.0,1.2
2020-04-22,Jakarta Selatan,50.45,137.8,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,1.2
2020-04-23,Jakarta Pusat,24.15,76.3,Sedang,31.0,0.0,4.0,3.9
2020-04-23,Jakarta Selatan,44.65,123.5,Tidak Sehat Untuk Kelompok Rentan,31.0,0.0,4.0,3.9
2020-04-24,Jakarta Selatan,26.1,80.4,Sedang,29.11,0.0,4.0,2.6
2020-04-24,Jakarta Pusat,40.8,114.1,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.6
2020-04-25,Jakarta Selatan,45.85,126.5,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,1.9
2020-04-25,Jakarta Pusat,33.8,96.6,Sedang,29.61,0.0,4.0,1.9
2020-04-26,Jakarta Pusat,60.55,153.6,Tidak Sehat,29.28,6.1,4.0,2.9
2020-04-26,Jakarta Selatan,40.25,112.7,Tidak Sehat Untuk Kelompok Rentan,29.28,6.1,4.0,2.9
2020-04-27,Jakarta Pusat,43.85,121.6,Tidak Sehat Untuk Kelompok Rentan,27.94,1.02,3.9,1.5
2020-04-27,Jakarta Selatan,26.9,82.1,Sedang,27.94,1.02,3.9,1.5
2020-04-28,Jakarta Selatan,50.15,137.1,Tidak Sehat Untuk Kelompok Rentan,27.5,4.06,3.7,2.5
2020-04-28,Jakarta Pusat,37.85,106.8,Tidak Sehat Untuk Kelompok Rentan,27.5,4.06,3.7,2.5
2020-04-29,Jakarta Selatan,43.95,121.8,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.0,2.3
2020-04-29,Jakarta Pusat,60.9,153.8,Tidak Sehat,28.56,0.0,4.0,2.3
2020-04-30,Jakarta Selatan,40.3,112.8,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.0,1.8
2020-04-30,Jakarta Pusat,57.75,152.2,Tidak Sehat,28.28,0.0,4.0,1.8
2020-05-01,Jakarta Pusat,51.75,141.0,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,4.0,3.8
2020-05-01,Jakarta Selatan,30.5,89.7,Sedang,28.78,0.0,4.0,3.8
2020-05-02,Jakarta Pusat,20.75,69.2,Sedang,27.44,1.02,3.9,1.1
2020-05-02,Jakarta Selatan,33.5,96.0,Sedang,27.44,1.02,3.9,1.1
2020-05-03,Jakarta Selatan,55.85,151.2,Tidak Sehat,28.39,0.0,4.0,1.9
2020-05-03,Jakarta Pusat,36.75,104.1,Tidak Sehat Untuk Kelompok Rentan,28.39,0.0,4.0,1.9
2020-05-04,Jakarta Selatan,37.0,104.7,Tidak Sehat Untuk Kelompok Rentan,28.17,2.03,4.0,1.7
2020-05-04,Jakarta Pusat,46.75,128.7,Tidak Sehat Untuk Kelompok Rentan,28.17,2.03,4.0,1.7
2020-05-05,Jakarta Pusat,26.6,81.5,Sedang,30.28,0.0,4.0,3.0
2020-05-05,Jakarta Selatan,38.55,108.5,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,4.0,3.0
2020-05-06,Jakarta Selatan,25.7,79.6,Sedang,29.44,0.25,4.0,1.8
2020-05-06,Jakarta Pusat,38.7,108.9,Tidak Sehat Untuk Kelompok Rentan,29.44,0.25,4.0,1.8
2020-05-07,Jakarta Pusat,50.95,139.0,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,4.0,1.8
2020-05-07,Jakarta Selatan,35.75,101.6,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,4.0,1.8
2020-05-08,Jakarta Selatan,54.15,146.9,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.0,2.2
2020-05-08,Jakarta Pusat,75.25,161.2,Tidak Sehat,30.0,0.0,4.0,2.2
2020-05-09,Jakarta Selatan,38.1,107.4,Tidak Sehat Untuk Kelompok Rentan,28.33,1.02,3.9,1.6
2020-05-09,Jakarta Pusat,55.7,151.1,Tidak Sehat,28.33,1.02,3.9,1.6
2020-05-10,Jakarta Pusat,34.2,97.5,Sedang,29.11,0.0,3.7,2.4
2020-05-10,Jakarta Selatan,52.15,142.0,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,3.7,2.4
2020-05-11,Jakarta Pusat,43.25,120.1,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,3.0
2020-05-11,Jakarta Selatan,29.2,87.0,Sedang,29.61,0.0,4.0,3.0
2020-05-12,Jakarta Pusat,32.05,93.0,Sedang,30.5,0.0,4.0,1.9
2020-05-12,Jakarta Selatan,46.1,127.1,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,1.9
2020-05-13,Jakarta Selatan,42.45,118.1,Tidak Sehat Untuk Kelompok Rentan,30.17,0.0,4.0,2.4
2020-05-13,Jakarta Pusat,44.75,123.8,Tidak Sehat Untuk Kelompok Rentan,30.17,0.0,4.0,2.4
2020-05-14,Jakarta Pusat,38.95,109.5,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.0,2.9
2020-05-14,Jakarta Selatan,51.45,140.3,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.0,2.9
2020-05-15,Jakarta Pusat,62.05,154.4,Tidak Sehat,29.72,0.0,4.0,1.9
2020-05-15,Jakarta Selatan,44.75,123.8,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,4.0,1.9
2020-05-16,Jakarta Pusat,55.05,149.1,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,2.5
2020-05-16,Jakarta Selatan,42.75,118.9,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,2.5
2020-05-17,Jakarta Selatan,62.25,154.5,Tidak Sehat,30.5,0.0,4.0,3.4
2020-05-17,Jakarta Pusat,42.5,118.2,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,3.4
2020-05-18,Jakarta Selatan,44.65,123.5,Tidak Sehat Untuk Kelompok Rentan,27.11,12.95,3.7,3.4
2020-05-18,Jakarta Pusat,32.3,93.5,Sedang,27.11,12.95,3.7,3.4
2020-05-19,Jakarta Pusat,22.45,72.8,Sedang,29.83,0.0,4.0,1.9
2020-05-19,Jakarta Selatan,37.55,106.0,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.0,1.9
2020-05-20,Jakarta Pusat,36.65,103.8,Tidak Sehat Untuk Kelompok Rentan,28.5,28.96,3.9,3.3
2020-05-20,Jakarta Selatan,22.75,73.4,Sedang,28.5,28.96,3.9,3.3
2020-05-21,Jakarta Pusat,19.5,66.6,Sedang,29.61,0.0,4.0,1.3
2020-05-21,Jakarta Selatan,27.05,82.4,Sedang,29.61,0.0,4.0,1.3
2020-05-22,Jakarta Selatan,32.6,94.1,Sedang,29.44,0.0,3.7,2.5
2020-05-22,Jakarta Pusat,48.25,132.4,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,3.7,2.5
2020-05-23,Jakarta Pusat,38.4,108.1,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,4.0,2.5
2020-05-23,Jakarta Selatan,24.05,76.1,Sedang,29.78,0.0,4.0,2.5
2020-05-24,Jakarta Selatan,37.9,106.9,Tidak Sehat Untuk Kelompok Rentan,31.33,0.0,4.0,2.3
2020-05-24,Jakarta Pusat,19.4,66.4,Sedang,31.33,0.0,4.0,2.3
2020-05-25,Jakarta Selatan,20.3,68.2,Sedang,30.0,0.0,3.9,2.3
2020-05-25,Jakarta Pusat,37.55,106.0,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,3.9,2.3
2020-05-26,Jakarta Selatan,36.5,103.5,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.0,4.2
2020-05-26,Jakarta Pusat,19.15,65.8,Sedang,30.0,0.0,4.0,4.2
2020-05-27,Jakarta Pusat,35.75,101.6,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.0,2.1
2020-05-27,Jakarta Selatan,19.8,67.2,Sedang,29.5,0.0,4.0,2.1
2020-05-28,Jakarta Selatan,28.6,85.7,Sedang,29.94,0.0,4.0,2.0
2020-05-28,Jakarta Pusat,50.0,136.7,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.0,2.0
2020-05-29,Jakarta Pusat,37.9,106.9,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,3.0
2020-05-29,Jakarta Selatan,56.35,151.4,Tidak Sehat,29.56,0.0,4.0,3.0
2020-05-30,Jakarta Pusat,50.7,138.4,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.0,2.7
2020-05-30,Jakarta Selatan,30.15,89.0,Sedang,29.94,0.0,4.0,2.7
2020-05-31,Jakarta Selatan,27.3,83.0,Sedang,29.61,0.0,4.0,2.0
2020-05-31,Jakarta Pusat,45.65,126.0,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,2.0
2020-06-01,Jakarta Selatan,49.8,136.2,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,2.5
2020-06-01,Jakarta Pusat,37.15,105.1,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,2.5
2020-06-02,Jakarta Pusat,22.85,73.6,Sedang,29.78,0.0,4.0,3.4
2020-06-02,Jakarta Selatan,40.8,114.1,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,4.0,3.4
2020-06-03,Jakarta Selatan,29.3,87.2,Sedang,29.11,0.0,3.9,4.5
2020-06-03,Jakarta Pusat,40.2,112.6,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,3.9,4.5
2020-06-04,Jakarta Pusat,29.0,86.5,Sedang,29.89,0.0,4.0,2.2
2020-06-04,Jakarta Selatan,40.4,113.1,Tidak Sehat Untuk Kelompok Rentan,29.89,0.0,4.0,2.2
2020-06-05,Jakarta Pusat,53.95,146.4,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,4.0,2.1
2020-06-05,Jakarta Selatan,70.65,158.8,Tidak Sehat,29.17,0.0,4.0,2.1
2020-06-06,Jakarta Pusat,59.15,152.9,Tidak Sehat,29.61,0.0,3.9,1.3
2020-06-06,Jakarta Selatan,42.65,118.6,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,3.9,1.3
2020-06-07,Jakarta Pusat,52.45,142.7,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,1.3
2020-06-07,Jakarta Selatan,39.35,110.5,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,1.3
2020-06-08,Jakarta Pusat,59.35,153.0,Tidak Sehat,29.72,0.0,3.9,1.7
2020-06-08,Jakarta Selatan,39.75,111.5,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,3.9,1.7
2020-06-09,Jakarta Pusat,45.15,124.8,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,4.0,1.0
2020-06-09,Jakarta Selatan,65.3,156.1,Tidak Sehat,28.78,0.0,4.0,1.0
2020-06-10,Jakarta Pusat,63.05,154.9,Tidak Sehat,29.89,0.0,4.0,2.4
2020-06-10,Jakarta Selatan,57.85,152.2,Tidak Sehat,29.89,0.0,4.0,2.4
2020-06-11,Jakarta Pusat,60.95,153.8,Tidak Sehat,28.83,2.03,4.0,3.4
2020-06-11,Jakarta Selatan,44.55,123.3,Tidak Sehat Untuk Kelompok Rentan,28.83,2.03,4.0,3.4
2020-06-12,Jakarta Pusat,38.1,107.4,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,1.9
2020-06-12,Jakarta Selatan,51.15,139.5,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,1.9
2020-06-13,Jakarta Selatan,52.45,142.7,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,2.4
2020-06-13,Jakarta Pusat,43.25,120.1,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,2.4
2020-06-14,Jakarta Pusat,59.6,153.1,Tidak Sehat,31.17,0.0,4.0,2.9
2020-06-14,Jakarta Selatan,49.7,136.0,Tidak Sehat Untuk Kelompok Rentan,31.17,0.0,4.0,2.9
2020-06-15,Jakarta Pusat,76.05,161.6,Tidak Sehat,29.78,0.0,3.8,2.8
2020-06-15,Jakarta Selatan,67.0,156.9,Tidak Sehat,29.78,0.0,3.8,2.8
2020-06-16,Jakarta Pusat,43.45,120.6,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.5
2020-06-16,Jakarta Selatan,42.65,118.6,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.5
2020-06-17,Jakarta Selatan,44.25,122.5,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,1.9
2020-06-17,Jakarta Pusat,52.7,143.4,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,1.9
2020-06-18,Jakarta Pusat,65.35,156.1,Tidak Sehat,29.61,0.0,4.0,1.8
2020-06-18,Jakarta Selatan,49.5,135.5,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,1.8
2020-06-19,Jakarta Selatan,40.6,113.6,Tidak Sehat Untuk Kelompok Rentan,28.39,6.1,3.7,2.0
2020-06-19,Jakarta Pusat,52.7,143.4,Tidak Sehat Untuk Kelompok Rentan,28.39,6.1,3.7,2.0
2020-06-20,Jakarta Pusat,45.55,125.7,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.4
2020-06-20,Jakarta Selatan,55.1,149.3,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.4
2020-06-21,Jakarta Pusat,50.35,137.6,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,1.9
2020-06-21,Jakarta Selatan,65.7,156.3,Tidak Sehat,29.28,0.0,4.0,1.9
2020-06-22,Jakarta Selatan,60.0,153.3,Tidak Sehat,28.5,0.0,3.9,2.9
2020-06-22,Jakarta Pusat,47.35,130.2,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,3.9,2.9
2020-06-23,Jakarta Pusat,44.85,124.0,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,3.9,2.2
2020-06-23,Jakarta Selatan,35.5,101.0,Sedang,28.5,0.0,3.9,2.2
2020-06-24,Jakarta Selatan,57.1,151.8,Tidak Sehat,28.94,0.0,4.1,2.2
2020-06-24,Jakarta Pusat,40.45,113.2,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.1,2.2
2020-06-25,Jakarta Pusat,52.8,143.6,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,4.0,2.3
2020-06-25,Jakarta Selatan,70.2,158.6,Tidak Sehat,29.44,0.0,4.0,2.3
2020-06-26,Jakarta Pusat,59.4,153.0,Tidak Sehat,29.5,0.0,4.0,2.3
2020-06-26,Jakarta Selatan,69.35,158.2,Tidak Sehat,29.5,0.0,4.0,2.3
2020-06-27,Jakarta Pusat,55.1,149.3,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,3.8,3.6
2020-06-27,Jakarta Selatan,71.6,159.3,Tidak Sehat,29.44,0.0,3.8,3.6
2020-06-28,Jakarta Pusat,57.85,152.2,Tidak Sehat,29.78,0.0,3.7,3.3
2020-06-28,Jakarta Selatan,67.85,157.4,Tidak Sehat,29.78,0.0,3.7,3.3
2020-06-29,Jakarta Pusat,63.6,155.2,Tidak Sehat,29.89,0.0,3.9,3.5
2020-06-29,Jakarta Selatan,35.5,164.5,Tidak Sehat,29.89,0.0,3.9,3.5
2020-06-30,Jakarta Pusat,69.45,158.2,Tidak Sehat,29.72,0.0,4.0,3.5
2020-06-30,Jakarta Selatan,35.5,164.5,Tidak Sehat,29.72,0.0,4.0,3.5
2020-07-01,Jakarta Selatan,35.5,164.5,Tidak Sehat,30.0,0.0,4.0,1.4
2020-07-01,Jakarta Pusat,59.7,153.2,Tidak Sehat,30.0,0.0,4.0,1.4
2020-07-02,Jakarta Pusat,48.75,133.6,Tidak Sehat Untuk Kelompok Rentan,27.11,55.88,4.0,2.1
2020-07-02,Jakarta Selatan,35.5,164.5,Tidak Sehat,27.11,55.88,4.0,2.1
2020-07-03,Jakarta Selatan,35.5,164.5,Tidak Sehat,28.78,0.0,4.0,2.3
2020-07-03,Jakarta Pusat,48.65,133.4,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,4.0,2.3
2020-07-04,Jakarta Pusat,81.6,164.5,Tidak Sehat,29.0,0.0,4.0,2.5
2020-07-04,Jakarta Selatan,35.5,138.6,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,2.5
2020-07-05,Jakarta Selatan,35.5,164.5,Tidak Sehat,28.83,0.0,4.0,3.3
2020-07-05,Jakarta Pusat,43.3,120.2,Tidak Sehat Untuk Kelompok Rentan,28.83,0.0,4.0,3.3
2020-07-06,Jakarta Pusat,39.0,109.6,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.0
2020-07-06,Jakarta Selatan,35.5,134.0,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.0
2020-07-07,Jakarta Pusat,43.6,120.9,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,3.0
2020-07-07,Jakarta Selatan,37.15,105.1,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,3.0
2020-07-08,Jakarta Pusat,66.55,156.7,Tidak Sehat,29.0,0.0,4.0,3.1
2020-07-08,Jakarta Selatan,42.55,118.4,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,3.1
2020-07-09,Jakarta Pusat,47.8,131.3,Tidak Sehat Untuk Kelompok Rentan,28.39,0.0,3.7,3.7
2020-07-09,Jakarta Selatan,39.75,111.5,Tidak Sehat Untuk Kelompok Rentan,28.39,0.0,3.7,3.7
2020-07-10,Jakarta Pusat,56.6,151.6,Tidak Sehat,28.11,0.0,4.0,2.0
2020-07-10,Jakarta Selatan,65.9,156.4,Tidak Sehat,28.11,0.0,4.0,2.0
2020-07-11,Jakarta Selatan,60.95,153.8,Tidak Sehat,28.83,0.0,3.9,1.9
2020-07-11,Jakarta Pusat,57.1,151.8,Tidak Sehat,28.83,0.0,3.9,1.9
2020-07-12,Jakarta Pusat,49.8,136.2,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,2.9
2020-07-12,Jakarta Selatan,49.35,135.1,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,2.9
2020-07-13,Jakarta Pusat,54.4,147.5,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,3.8,3.3
2020-07-13,Jakarta Selatan,56.55,151.5,Tidak Sehat,29.33,0.0,3.8,3.3
2020-07-14,Jakarta Pusat,53.5,145.3,Tidak Sehat Untuk Kelompok Rentan,29.28,6.1,4.0,2.5
2020-07-14,Jakarta Selatan,47.5,130.5,Tidak Sehat Untuk Kelompok Rentan,29.28,6.1,4.0,2.5
2020-07-15,Jakarta Selatan,31.25,91.3,Sedang,27.83,0.25,4.0,4.5
2020-07-15,Jakarta Pusat,30.15,89.0,Sedang,27.83,0.25,4.0,4.5
